,Pop,Raio_medio,std_R,tm,tm_std,tp,tp_std,I1,I2,I3,I4,I5,I6,I7,a,b,f=a+b/2,tetha,Excent,flong,sym,Conc
K0009,4,0.591647124162,0.221452349364,9.15986397918,0.243704279701,9.4589065126,0.13287248134,0.508605848756,0.0499701966524,0.00641436248759,0.172796818985,0.0019074901288,0.0202576142523,-4.12965186993e-05,36.2013995548,22.5891037631,29.395251659,-0.137449132306,0.376015733069,1.57044009663,0.435754189944,0.333613878245
K0010,1,0.713396082703,0.196093008663,9.45096743447,0.236672359209,9.14624417373,0.15614693159,0.696448836738,0.0238697131114,0.0898835486198,0.217144933309,0.00517742832537,0.00765568010161,0.00476755861401,38.4570677308,30.6905538896,34.5738108102,0.701283696628,0.201952834668,1.0378598451,0.701956271577,0.270107492396
K0010,2,0.77136339528,0.189441895762,9.45096743447,0.236672359209,9.39290837302,0.0356586327621,0.803628501349,0.0299076045687,0.00176188649032,0.138667671964,-0.000329391923856,-0.00478891043562,-0.000547148863392,41.1742602966,33.0889474857,37.1316038911,0.224871464953,0.196368137587,1.21686709525,0.76267281106,0.198713492665
K0010,3,0.730774179463,0.245813757119,9.45096743447,0.236672359209,9.52710547043,0.0407374826149,0.757179224447,0.0597313207837,0.158664584042,0.417737737278,-0.00784406794258,0.00972911099524,-0.00605260444838,41.6982181197,29.8359660966,35.7670921082,0.497687746802,0.284478631414,1.19421841718,0.668202764977,0.342291849082
K0010,4,0.509499225212,0.277828937958,9.45096743447,0.236672359209,9.73829380553,0.110075476096,0.429398328298,0.0115672631832,0.0323875209572,0.118477339323,0.00048440778493,0.00235669004605,-0.00115345875178,30.5134478996,23.6237782714,27.0686130855,0.442214876782,0.225791252789,1.17360929125,0.846597462514,0.56584109496
K0012,1,0.745060867607,0.347630788703,8.56918910601,0.407048243651,8.06444766166,0.460304341297,0.859780177224,0.364749020923,1.2926601854,1.61097176375,0.11278045293,0.15869305288,-0.202437100746,36.0119439823,15.055575866,25.5337599242,-0.0960130809409,0.581928265981,0.42867414576,0.672686230248,0.424490823564
K0012,2,0.846454596694,0.357867157905,8.56918910601,0.407048243651,8.5515548767,0.0551622039224,1.07428318106,0.672857692978,1.18763696776,1.02750578225,-0.0293538588586,0.154990617102,-0.0826556536174,40.9705030747,15.0015890706,27.9860460727,0.186932127991,0.63384415751,0.411136781279,0.690744920993,0.442989210483
K0012,3,0.891011011871,0.393239039361,8.56918910601,0.407048243651,8.69259601517,0.0393019512259,1.21198986019,1.12146897991,1.69757624921,2.13706595617,0.859578902947,0.700638091721,-0.116133551615,44.7549779482,11.6164565266,28.1857172374,0.286768146096,0.740443252144,0.391707449527,0.839002267574,0.43766608532
K0012,4,0.658942955355,0.331137894836,8.56918910601,0.407048243651,8.96915178407,0.125656980185,0.693280235867,0.322307739351,0.765862396568,0.796170429814,-0.0113985426423,0.0747570339683,0.0549849756869,33.3875061052,10.5353639276,21.9614350164,-0.158038367544,0.684451905622,0.35306277853,0.805429864253,0.548850355694
K0013,1,0.951513017631,0.213452006045,9.29258017069,0.259709861058,8.93948997109,0.135477387191,1.20958137144,1.0512287066,0.345749092582,1.76155321623,0.512044272225,0.924364583617,-0.0366978591344,56.0556455958,16.0968137635,36.0762296796,-0.269372411397,0.712842237524,2.51824414561,0.290184921764,0.182243629027
K0013,2,0.71274925343,0.232217882181,9.29258017069,0.259709861058,9.21212908935,0.0585960847574,0.71574500207,0.0724506594035,0.12132553431,0.00763716667228,0.000715477893003,0.00387370635451,-0.000595350473938,37.1862325534,25.0398896622,31.1130611078,-0.078232743419,0.326635479241,1.47717062463,0.581196581197,0.314137115494
K0013,3,0.6104804897,0.254691750808,9.29258017069,0.259709861058,9.42657589473,0.0575539007408,0.557276320809,0.133979459317,0.0351609573789,0.332755297185,0.0102551533783,0.0567094992362,-0.00207765768146,36.0045128864,16.3861820034,26.1953474449,0.425018880334,0.544885329928,1.59068723845,0.418803418803,0.396286304966
K0013,4,0.534761565479,0.227520990035,9.29258017069,0.259709861058,9.59305673437,0.072041783459,0.430756144167,0.0610258691898,0.0100675827988,0.224869587804,0.0026050974907,0.0213604591249,0.00118118305604,30.8263197046,16.0492442724,23.4377819885,0.485735174263,0.479365541324,0.714945871728,0.958630527817,0.406449548885
K0014,1,0.718774068472,0.265798457923,8.6629332961,0.397616291185,8.10599937559,0.211286301201,0.747381721037,0.0304559634433,0.217037465504,0.153257554575,0.00556161264808,0.00963099827912,0.0166920864673,33.7286561324,26.587889029,30.1582725807,0.00430491815898,0.21171217363,1.26856055978,0.858995137763,0.313009385569
K0014,2,0.782399182762,0.321755390554,8.6629332961,0.397616291185,8.58712948684,0.0662674562656,0.91073553478,0.306624798906,0.604852496798,0.953159529106,0.132858032183,0.142444729408,-0.128357462311,42.5106957945,20.9889504955,31.749823145,0.17076096273,0.506266597071,1.91903583638,0.982171799028,0.416092907813
K0014,3,0.783153338441,0.316982243947,8.6629332961,0.397616291185,8.82517081159,0.0738772568582,0.911317337564,0.417175552532,0.299285039545,0.682589183927,0.065639004146,0.119571214559,-0.0357173535343,43.7649015333,18.068592756,30.9167471447,0.124791168301,0.587144215502,2.3206429013,0.751219512195,0.437922284588
K0014,4,0.605608053552,0.251737051323,8.6629332961,0.397616291185,9.13427204288,0.114894361618,0.548253288919,0.0340673677477,0.0743135022145,0.0318215737875,-0.000604028172031,-0.000272815972352,0.000120203495214,30.0473388738,21.16727499,25.6073069319,-0.130818084717,0.295535785086,1.40137148297,0.75974025974,0.423903902169
K0017,1,0.767142718045,0.177879704966,9.59397540931,0.199274204547,9.36078433659,0.0297200723158,0.789247138626,0.0200340676987,0.0338312827037,0.564520679801,-0.0175609246597,0.0304739856157,-0.0147963158261,32.8306797967,27.3869099597,30.1087948782,0.741041300452,0.165813497336,0.98423539213,0.6597582038,0.197272118575
K0017,2,0.63588050248,0.181031699431,9.59397540931,0.199274204547,9.473062041,0.0556225611691,0.556283390158,0.0520876747859,0.0505253365239,0.244938270228,0.000461755480827,0.0158125962645,4.61060872039e-05,30.1407251747,19.490741842,24.8157335083,-0.627550396782,0.353341974056,0.879786602995,0.946459412781,0.261492138796
K0017,3,0.688533875883,0.283490745511,9.59397540931,0.199274204547,9.69167475242,0.0563782634139,0.707958753969,0.269047509169,0.231283448234,0.0162651253194,-0.0020386117943,-0.00900315481105,-0.000759725859106,37.6239521598,14.7786003408,26.2012762503,-0.517481496832,0.607202340732,1.48163389506,0.94280762565,0.429617918365
K0017,4,0.640428215575,0.334783356239,9.59397540931,0.199274204547,9.85089895575,0.0841500486643,0.665587097856,0.121013715054,0.0529480084317,0.776032905467,0.0373784163672,0.106857803546,0.0116156251816,34.2280104758,19.1645680648,26.6962892703,-0.571929887711,0.440091089186,1.24595098302,0.439446366782,0.597367064159
K0018,1,0.548004246323,0.189285936759,9.54065938129,0.136613325031,9.36486923494,0.0327525440481,0.427806682854,0.0336034026083,0.0131600459007,0.0384837332334,4.75912538531e-05,0.00342246842118,-0.000456299452842,33.7147048739,21.3250916875,27.5198982807,0.154476622281,0.367483957896,0.648265051509,0.602150537634,0.319415130029
K0018,2,0.719017776119,0.268928205241,9.54065938129,0.136613325031,9.49715475214,0.0250625195248,0.750814851206,0.235202076008,0.159546140069,0.0621586246806,0.00502604105167,0.0122988442395,0.00214474233432,47.917638531,22.2244888511,35.0710636911,0.19269598305,0.536193987593,1.99549525357,0.768568353068,0.407952552547
K0018,3,0.704441125896,0.221393294801,9.54065938129,0.136613325031,9.58986137934,0.0294368206525,0.694708594377,0.135639240722,0.0127052885011,0.0485015300263,0.000140864079138,-0.00399697071835,-1.64643987383e-05,44.4415989639,24.6268434486,34.5342212062,-0.581838947646,0.445860544563,0.808088197009,0.880516684607,0.268947430331
K0018,4,0.715803304197,0.240592896124,9.54065938129,0.136613325031,9.71094138386,0.0886035388564,0.72656107879,0.136718425383,0.0180554581076,0.105412537325,-0.00109355620245,0.0236166488255,0.00203139540834,45.1326315831,25.7477481573,35.4401898702,-0.524948619962,0.429509265155,1.29550162337,0.454251883746,0.267816708694
K0019,1,0.781816109998,0.250564657079,8.8691146278,0.47584090098,8.2594879305,0.0369956208388,0.855672243978,0.251417890391,0.0875558468826,1.4002156309,0.148459412798,0.328304605003,-0.0411078025372,29.3787006256,15.010231307,22.1944659663,-0.234959292337,0.489077767655,1.78556381609,0.0,0.296960855599
K0019,2,0.891069458526,0.242195363139,8.8691146278,0.47584090098,8.71201347566,0.362340833807,1.08595965728,0.714101486694,0.355287373731,0.676440016675,0.0273413557054,0.0664693975117,0.0141902931489,34.9893857587,12.3587915937,23.6740886762,-0.331623101014,0.646784551208,2.04216196014,0.876971608833,0.230364675508
K0019,3,0.621834699082,0.278868319298,8.8691146278,0.47584090098,9.15065593899,0.0139996198588,0.591338355442,0.0409897272174,0.109838798942,0.493592550959,0.0134866012887,0.0213875692964,-0.01615031813,22.433627648,15.7018911361,19.0677593921,-0.740239546392,0.300073470841,1.03137217073,0.813880126183,0.363561255757
K0019,4,0.682484975059,0.416026405893,8.8691146278,0.47584090098,9.35776576491,0.241080584486,0.815714629066,0.456029633321,0.418202887615,2.92748210152,0.526368646117,0.584066212681,0.0188177558276,30.6972479527,9.42031099636,20.0587794745,-0.73615850405,0.693121969407,1.08499579104,0.354430379747,0.751420651102
K0020,1,0.823940304731,0.180217938755,9.58850822374,0.262100733051,9.28205218685,0.0941474874965,0.905292752849,0.00350231114505,0.298747369871,0.087051055173,-0.000695542826481,-0.000747362582974,0.00085928719309,39.4545251072,36.9543699007,38.204447504,0.325577672182,0.0633680217858,0.949288647374,0.513011152416,0.20194112517
K0020,2,0.840172890053,0.195269855015,9.58850822374,0.262100733051,9.43934103596,0.0295732954183,0.948030897302,0.471147829644,0.0331294022406,0.0579654732154,0.00172661011867,-0.00228237987342,-0.00052024066702,51.3293870615,20.5364465475,35.9329168045,0.765657056279,0.599908595773,1.02899915498,0.82382133995,0.17038540861
K0020,3,0.657530702275,0.243020587468,9.58850822374,0.262100733051,9.70205572391,0.0726060674699,0.626095228713,0.0173844571118,0.223007094267,0.304572206333,-0.0375487548485,-0.00432775365691,-0.0148631001181,34.9543691156,28.226283799,31.5903264573,0.730991378298,0.192481955383,1.0231375878,0.900744416873,0.329809236741
K0020,4,0.422701383885,0.170408796491,9.58850822374,0.262100733051,9.93096416665,0.11554053356,0.264642045699,0.0047084350405,0.00146390052669,0.000146018358793,-1.47788572587e-07,1.45495159798e-05,2.12228234177e-09,23.17790443,17.7761272939,20.4770158619,-0.699858656331,0.233057183942,0.956790263002,0.813895781638,0.381220131102
K0023,1,0.825140625852,0.138246871876,9.22310372012,0.240299589811,8.94662922925,0.0839994136289,0.891446424472,0.16339486793,0.255234898868,0.334065971419,-0.0173526813084,-0.0188095317467,-0.00660794482544,52.3110911417,32.0783328827,42.1947120122,0.164793422884,0.3867775995,1.5820433782,0.795454545455,0.14285826767
K0023,2,0.75456002553,0.17269904526,9.22310372012,0.240299589811,9.13824231886,0.0524990705445,0.763077328685,0.0514205703259,0.00384706982148,0.0902299632298,0.000325223950361,0.00690018589685,0.00020706753008,45.7224085063,33.6556086967,39.6890086015,-0.545810087793,0.263914351929,1.14783225876,0.905303030303,0.229072682969
K0023,3,0.697783632323,0.183274821448,9.22310372012,0.240299589811,9.26243806697,0.0313624737797,0.664106917175,0.112325083933,0.0394769212427,0.0166378248611,-0.000206702960941,0.000411206980346,-0.000415642262403,45.8958843707,26.3332975649,36.1145909678,-0.0900480655319,0.426238366993,0.580044914285,0.519924098672,0.265217990171
K0023,4,0.395008104014,0.192022536955,9.22310372012,0.240299589811,9.54530787912,0.176703588573,0.245867792727,0.0121613544559,0.0123529574968,0.0350177638903,0.000105225440592,0.00144205514298,3.83932713098e-05,27.4129302265,16.9142940055,22.163612116,0.261680009763,0.382981174733,0.663636735626,0.999052132701,0.500370000053
K0025,1,0.796478474387,0.194566716854,9.1789603205,0.31037993433,8.78376255873,0.259487437086,0.855860167223,0.00048362100968,0.0732628018862,0.386178024389,-0.0273793151577,0.000704615885245,-0.00145404430311,41.3528091371,40.303553044,40.8281810905,0.12976704103,0.0253732724568,1.02515071251,0.564681724846,0.24244261886
K0025,2,0.745966144878,0.197190374972,9.1789603205,0.31037993433,9.11038956584,0.0541740762194,0.757966892806,0.117069460463,0.17493525219,0.626101800725,0.00205050821494,0.0588755258836,0.0100558682327,46.2929345147,28.4605556586,37.3767450866,-0.661181306158,0.385207354925,0.89453186787,0.93839835729,0.255594093291
K0025,3,0.704517793962,0.20186172891,9.1789603205,0.31037993433,9.29641727513,0.0440012972863,0.685197886501,0.00341802392387,0.000936158979264,0.283074239638,-0.00115066740552,-0.00200812258335,-0.00132465363684,38.022078478,34.9051705472,36.4636245126,-0.601156143294,0.0819762636751,0.969724226305,0.62962962963,0.305153030832
K0025,4,0.457846759768,0.245602866985,9.1789603205,0.31037993433,9.5256738315,0.134840201447,0.343975942429,0.0109650618759,0.0128792068493,0.0670553833867,0.000277705096688,0.001269134082,1.6167862847e-05,29.5491285893,21.5778443674,25.5634864784,-0.477115592011,0.269763766393,1.19468327167,0.770811921891,0.56584109496
K0026,1,0.656345854119,0.219635665958,9.37423991142,0.1765871898,9.15269870395,0.103168987428,0.609613184568,0.0411955470366,0.0137350144045,0.12901851231,0.000380704324717,0.00759812197772,-0.000921769585923,37.0136455699,26.1840734033,31.5988594866,-0.419937778707,0.292583235179,1.25361403032,0.654804270463,0.309513029495
K0026,2,0.729645062947,0.244555946305,9.37423991142,0.1765871898,9.3232424441,0.0418194554541,0.754515038845,0.114368513088,0.0146975388786,0.0503324112091,-0.000203966069371,-0.00341184500821,-0.000199616574237,42.8964499524,26.4783162665,34.6873831095,0.223487605907,0.382738751205,1.5351621644,0.883610451306,0.286065842174
K0026,3,0.714412252528,0.243168254041,9.37423991142,0.1765871898,9.42596303231,0.0257781741464,0.725623585965,0.0090984333405,0.119158770651,0.103166027877,-0.000273202799836,-8.65184478452e-05,-0.000795124968851,37.1830559728,32.5779156186,34.8804857957,-0.220014950969,0.123850507542,1.12692939559,0.824228028504,0.29893851737
K0026,4,0.651372751111,0.318897880935,9.37423991142,0.1765871898,9.59531857841,0.0916360384717,0.670086210301,0.187318595097,0.0205945328948,0.00481764389444,-5.1084003627e-09,-1.6211169071e-06,1.63368488666e-09,43.0960060573,19.9896127578,31.5428094075,-0.356881244966,0.536160897806,1.70529242178,0.800475059382,0.556155887881
K0027,1,0.637908484214,0.355506569123,8.98628815484,0.24441719536,8.64147869548,0.140609589916,0.67799677545,0.315613363479,0.309700372579,0.983473879824,0.0857358333326,0.161167295415,-0.0032488878701,38.8276514759,11.8870365844,25.3573440302,0.604208248884,0.693851259798,1.35345066783,0.819078947368,0.628180334493
K0027,2,0.704793898339,0.28799344323,8.98628815484,0.24441719536,8.93348585321,0.0687904764937,0.738264997327,0.132052523349,0.128096485869,0.42720571661,0.0243896179972,0.063135121119,-0.00595866673711,36.5706105094,21.3330227694,28.9518166394,0.384874634767,0.416662110031,1.44685066639,0.751235584843,0.424080269019
K0027,3,0.675580645876,0.244454695403,8.98628815484,0.24441719536,9.13388186766,0.0448618956768,0.657412559133,0.0501667387036,0.178522752997,0.254123906402,-0.00608391857977,-0.00654662302449,-0.00348948536885,32.7110034877,22.9387868992,27.8248951934,0.0716537067796,0.298744017199,1.42039709417,0.879736408567,0.276957235943
K0027,4,0.837883079743,0.241642863041,8.98628815484,0.24441719536,9.23728776656,0.0762673493067,0.97018810792,0.375809607655,0.326559494332,2.43268815214,0.372792605929,0.461200121575,0.147533399605,43.8048413952,20.8055724251,32.3052069102,0.663901047927,0.52503943029,1.16558397051,0.422442244224,0.264600023292
K0028,1,0.78239009834,0.184070622666,8.80960681173,0.323133131298,8.40722912052,0.136787324495,0.822686997271,0.0825123437421,0.000467896744462,0.531681962238,0.00160373151724,0.0432695202837,-0.00183313218755,45.7772905701,31.7947443732,38.7860174716,0.252709170663,0.305447221159,1.37105517105,0.360169491525,0.180950230413
K0028,2,0.790615940441,0.199940748683,8.80960681173,0.323133131298,8.67425300325,0.0609979956027,0.846918988796,0.165519007604,0.294674990548,0.0189296514379,-0.00260656892678,-0.00224037202034,-0.00180971337693,48.6528260841,28.8247916857,38.7388088849,-0.481842217939,0.407541267266,0.754845833371,0.716101694915,0.206349253659
K0028,3,0.618106721182,0.223105740904,8.80960681173,0.323133131298,8.95343415645,0.104067298184,0.551059091872,0.00747488264635,0.0777165076031,0.0375790298186,-0.0028599650915,0.00314716893011,-0.000890850351778,34.6566166492,29.58563132,32.1211239846,0.302175482528,0.146320842005,1.13863181585,0.537154989384,0.360361545299
K0028,4,0.49574495112,0.22799611727,8.80960681173,0.323133131298,9.20370106358,0.167764160258,0.379524745038,0.0217733315111,0.00690629181683,0.0627414676341,0.000222559847689,0.00295567283967,-6.28734335181e-05,31.5290001995,20.9162492982,26.2226247488,0.475571092152,0.336602836568,0.794729019295,0.791092258749,0.448797501081
K0029,1,0.656469408564,0.210185952526,9.56021629978,0.194856986912,9.33641110832,0.0303129838603,0.604885396975,0.0455857796434,0.0113895753235,0.511037816347,-0.0056665515093,0.0417545321466,-0.00563952235642,30.0583865819,20.7865425844,25.4224645832,-0.208556553104,0.308461133541,1.39747799902,0.0289855072464,0.299619571252
K0029,2,0.682985250334,0.282413593129,9.56021629978,0.194856986912,9.44910751612,0.0492609157493,0.695330550305,0.16784529945,0.30860682336,0.750687669068,0.0313859505606,0.0757704405334,-0.0018596107417,34.9276664499,17.7580396283,26.3428530391,0.289377770003,0.491576694545,0.582549714835,0.742753623188,0.397308801279
K0029,3,0.768065132875,0.355676616058,9.56021629978,0.194856986912,9.62836775903,0.0532281251411,0.915259504132,0.488495973991,0.289716649255,1.99951275788,0.356553613968,0.580020456547,0.0180839948448,42.1379023162,15.4262146192,28.7820584677,0.387561863818,0.633911187524,0.542297753348,0.843636363636,0.446342417782
K0029,4,0.82187525819,0.358850928754,9.56021629978,0.194856986912,9.82724240787,0.0855154261479,1.02562244525,0.565515430279,0.966441402967,0.143901280194,0.112592493746,0.111305968435,0.139184089548,44.2600080178,17.364433754,30.8122208859,0.302621912211,0.607672150737,0.497675580538,0.021778584392,0.490564821764
K0030,1,0.67869593206,0.226545370421,8.81369041952,0.247235714495,8.50216262139,0.234566670835,0.651665023011,0.0827647267777,0.00121343610836,0.0373739769491,3.72221918552e-05,-0.00385649832303,-6.26770232081e-05,38.2804341879,23.8286220789,31.0545281334,-0.343642400439,0.377524769914,1.42688944116,0.987179487179,0.33058640913
K0030,2,0.754154178993,0.224976375407,8.81369041952,0.247235714495,8.77771377266,0.0387074847814,0.788408941486,0.0601845563924,0.1298238416,0.385588397673,-0.032718110816,-0.0308519534747,0.00165271276359,40.1575097217,29.1068773727,34.6321935472,0.271392096128,0.275182211886,1.31394054691,0.961538461538,0.294594314284
K0030,3,0.711566333724,0.227280513068,8.81369041952,0.247235714495,8.90091528463,0.0376191934769,0.712092174913,0.0468723435703,0.031736075128,0.0139120414481,-0.000382615890841,-0.00185321778319,-2.17850696746e-05,38.0117055709,27.7694272162,32.8905663936,0.19059611334,0.269450638978,1.33653804968,0.881748071979,0.291100007302
K0030,4,0.555154768369,0.262631500765,8.81369041952,0.247235714495,9.07434009544,0.112387693842,0.480669565834,0.000564154871626,0.0116381757285,0.187650604671,-0.00228311277863,0.00128871857365,-0.000218000013355,28.0337067338,26.6810354728,27.3573711033,-0.239611916601,0.0482516020357,0.957072575002,0.944801026958,0.569415421135
K0031,1,0.625788618931,0.213963182575,8.89626926954,0.275213309835,8.53845379399,0.134623540684,0.556993642794,0.0267096018776,0.000265182115887,0.106082809025,-0.000156932145463,0.00713329473306,3.26879730784e-05,38.3925547018,28.3765700849,33.3845623934,-0.602424954287,0.260883514907,0.899980403471,0.762463343109,0.337046035563
K0031,2,0.616057831703,0.247968947141,8.89626926954,0.275213309835,8.80905043793,0.0475454262097,0.561589788721,0.00904849962424,0.0631933327151,0.0293243477318,0.000901587566643,0.00252857063239,-0.00162196029281,36.6556352701,30.8932001966,33.7744177334,-0.165837184016,0.157204616181,1.17532154082,0.830889540567,0.412164656397
K0031,3,0.659275188619,0.262101556346,8.89626926954,0.275213309835,8.9910246438,0.0656868850513,0.642211885373,0.00213165325273,0.077837938886,0.207512456954,-0.00100142887951,-0.00201598145469,-0.00247338669622,37.4923387362,34.887216512,36.1897776241,-0.595959067584,0.06948412161,1.02695440503,0.861900097943,0.400517849154
K0031,4,0.777622266296,0.194380615054,8.89626926954,0.275213309835,9.24666627637,0.104078538561,0.818999620865,0.00171202427016,0.0925096289475,0.172158671086,-0.00793718393716,0.00322541579296,-0.000590762361891,41.9357726308,39.868050165,40.9019113979,0.223741630534,0.049306888513,1.04663275622,0.598825831703,0.186052667283
K0033,1,0.765569307418,0.268361997967,9.03358213533,0.255009636307,8.69654616201,0.115873608803,0.838028038891,0.273732449043,0.0423540463867,0.106063102725,4.94940762118e-05,-0.0121382500104,0.000707353326181,49.5269921705,23.8186922125,36.6728421915,-0.0494058365836,0.519076544554,0.483322034033,0.355160932297,0.374495617877
K0033,2,0.716819437973,0.236247704433,9.03358213533,0.255009636307,8.96473027611,0.0454145906054,0.72537974208,0.061599741007,0.188066121236,0.518506711336,-0.00761686934897,-0.0270445327972,0.000380864670239,41.8852956683,29.3238912362,35.6045934523,-0.0958039591194,0.299900101735,0.705070600651,0.46614872364,0.287175668515
K0033,3,0.619748106612,0.208277192459,9.03358213533,0.255009636307,9.12210202583,0.0512450731325,0.545542507371,0.0381528863387,0.0109503725928,0.0395372372364,-3.8152356618e-06,0.00175532718241,8.35176239394e-05,36.49773311,25.0935516485,30.7956423793,0.0217978137232,0.312462733702,1.45389925131,0.93659621802,0.289978203633
K0033,4,0.58766632198,0.216838593557,9.03358213533,0.255009636307,9.35110352874,0.122428295054,0.500185185185,0.0148525638409,0.00349798405634,0.0828171725157,0.000169904931445,0.00505104447298,0.000481439636241,33.4619381486,26.0953130275,29.7786255881,-0.316243713927,0.2201493855,1.22031614958,0.848888888889,0.364068234983
K0034,1,0.83534737327,0.149176653568,8.96742924406,0.270778781252,8.65266952295,0.0565465476543,0.917026165416,0.06433915727,0.0421477027876,0.668880794397,-0.0298346931556,0.0905095783161,0.0365330340813,49.4879579338,37.2529125793,43.3704352566,-0.359484318931,0.247232778747,1.23519094255,0.151051625239,0.147107878548
K0034,2,0.729717233135,0.185172958252,8.96742924406,0.270778781252,8.868883711,0.0726649488018,0.721793667216,0.0916839439688,0.0235391428596,0.06555105933,-0.000109735059026,-0.00514062741017,-0.000446538098581,46.2972622638,29.6065568837,37.9519095738,-0.368192808864,0.36051171417,0.725103597768,0.946462715105,0.25244526874
K0034,3,0.670521747876,0.191527272831,8.96742924406,0.270778781252,9.01969105858,0.0659538176404,0.620461201392,0.0127571700035,0.0204497533672,0.308552860899,-0.0032400731578,0.0075591187143,0.00133078828441,39.1325652951,32.5528541059,35.8427097005,0.379931877699,0.168139020266,1.14195200264,0.77969348659,0.25771432411
K0034,4,0.439035697123,0.225647247434,8.96742924406,0.270778781252,9.3285683417,0.196314599372,0.310567065772,0.0224824919384,0.027536647727,0.130045547396,0.000835919186867,0.0055709262863,-0.000581342659958,31.0235905546,18.3223132827,24.6729519186,0.743156042361,0.409407068776,0.960056628279,0.861244019139,0.513877193867
K0035,1,0.679051602843,0.188066653554,9.59940497702,0.143612169693,9.4198682703,0.0769609748982,0.632012235649,0.0501387843801,0.0549172215771,0.151606826156,-0.00343582044532,-0.01351773169,0.000779757844955,37.2141554271,25.6962688033,31.4552121152,0.342201243819,0.309502835456,0.754478245442,0.457354758962,0.234192315804
K0035,2,0.696778107267,0.229038978259,9.59940497702,0.143612169693,9.55366890979,0.0158003443035,0.684791460715,0.0139456529073,0.0440149472576,0.485404714196,0.00789879352013,0.0149950616651,0.00403816745111,36.0425439811,30.2806900556,33.1616170183,0.42057647536,0.159862575977,1.12239601035,0.70457354759,0.321963572077
K0035,3,0.611458204338,0.255244029011,9.59940497702,0.143612169693,9.63943675004,0.0402986099155,0.560211224892,0.0470510384054,0.111354664058,0.0694256387978,8.36803077795e-05,0.000836142185582,-4.38574763582e-05,35.4157833934,23.5389914947,29.477387444,0.338500338988,0.335353075965,1.3654750664,0.842627013631,0.436462441981
K0035,4,0.730099371092,0.293793186545,9.59940497702,0.143612169693,9.78484255335,0.0660815203132,0.78934510097,0.208929890673,0.0619599813842,1.04491370615,0.0644299374175,0.199752536576,-0.0350298738951,44.880248309,23.1716783608,34.0259633349,0.562851358859,0.483699862772,1.29005235789,0.339108910891,0.349122032327
K0036,1,0.855209161832,0.372840656184,9.52066878627,0.286525552519,9.14552138421,0.12619412197,1.10583916761,0.599657020015,0.952638095287,2.19301109718,1.75853760911,1.2943638776,0.630130199038,40.537728064,17.0205601669,28.7791441155,0.00300241862193,0.580130387672,2.38163277077,0.517162471396,0.458145365937
K0036,2,0.549354291839,0.185986386772,9.52066878627,0.286525552519,9.41899756399,0.0663408846841,0.428409856073,0.00994501504703,0.0160656686802,0.126173409771,-0.000310073621567,0.00285750022512,0.000751062647277,21.4600402993,16.9296621155,19.1948512074,0.672965443185,0.211107627042,1.0533236695,0.56880733945,0.305077305911
K0036,3,0.741636775107,0.326759728776,9.52066878627,0.286525552519,9.63443408194,0.0843770081987,0.836372148809,0.484623313912,0.13999152134,0.691150991826,0.0423813742892,0.179619169804,0.0230536412066,36.5562357051,11.0577872377,23.8070114714,0.353832835507,0.697512968051,2.10758520322,0.697247706422,0.468597933452
K0036,4,0.992745183992,0.429433803167,9.52066878627,0.286525552519,9.88541912809,0.0610050031505,1.49327520148,1.97116050977,3.93227929517,7.56534523299,14.979788546,6.04670115785,-1.03530318144,50.2056992052,8.81400124194,29.5098502236,0.265986275129,0.824442217089,3.0889324128,0.0413793103448,0.461145049025
K0037,1,0.739501390372,0.249845371776,9.33929706686,0.247541467646,9.0402847021,0.0994095837842,0.77556206022,0.100681632764,0.16687119502,0.338470700299,0.0129955822588,0.0399332027615,0.0488128836001,31.6396117036,20.4881591552,26.0638854294,0.344034443492,0.352452256775,1.38713678766,0.89519650655,0.272189998056
K0037,2,0.753732024094,0.316814810999,9.33929706686,0.247541467646,9.26605787176,0.0509049315948,0.850827596728,0.254381835476,0.157722944903,0.818968645413,0.0760100386075,0.160389800451,-0.0423533347232,35.2328597295,17.81464994,26.5237548348,-0.489387455841,0.494373999819,1.41019376296,0.737991266376,0.446089377733
K0037,3,0.837119556643,0.390738943707,9.33929706686,0.247541467646,9.36622289787,0.0341034717856,1.09093663435,0.613660412219,0.849793613943,0.652737342505,0.332735358949,0.354891774261,-0.0514574402305,41.3444423047,16.7482987663,29.0463705355,-0.110989856794,0.594908098099,2.38256682514,0.802631578947,0.462865623166
K0037,4,0.764603804091,0.442710480818,9.33929706686,0.247541467646,9.68491139827,0.128644309624,0.995494352379,0.849210539043,1.19590223203,2.32254971066,2.25620042737,1.4216404862,0.00156866016146,41.8587719092,8.22234093206,25.0405564206,-0.197983894558,0.803569465681,3.5644365118,0.385120350109,0.739305604698
K0038,1,0.886088832477,0.163956703258,9.42075514507,0.2134271443,9.16594644927,0.180698107811,1.03408947826,0.119435499296,0.0332606406212,0.0548933836943,1.67081018386e-05,0.0016031736241,-0.000178440600516,48.0294854085,33.928804086,40.9791447472,0.458842425449,0.293583851724,1.2286845688,0.968899521531,0.138887914879
K0038,2,0.778895620471,0.207655495059,9.42075514507,0.2134271443,9.35862512088,0.0420813135245,0.827456445594,0.0684929950383,0.116192858136,0.213836257031,-0.0202543698955,-0.0233717889352,-0.00316234168977,42.6742203107,30.7558982138,36.7150592623,0.440853549485,0.279286229722,1.22615523694,0.973684210526,0.271502279129
